122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,83,-1,-1,-1,-1,-1,120,122,122,120,-1,120,122,-1,122,122,120,122,-1,-1,120,122,-1,-1,-1,-1,-1,-1,-1,83,83,121,121,121,121,121,83,83,85,85,85,83,122,122,122,122,122,120,120,120,120,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,120,122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,83,83,83,-1,-1,-1,-1,-1,-1,-1,122,122,-1,-1,-1,120,-1,120,122,-1,122,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,121,121,120,120,120,122,122,121,121,83,83,85,121,122,122,122,122,120,-1,-1,-1,-1,122,122,122,120,122,122,122,122,122,122
122,122,122,122,122,122,121,120,122,122,122,122,122,122,122,122,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,-1,-1,-1,-1,-1,-1,122,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,120,-1,-1,-1,120,120,120,120,121,121,83,122,122,122,122,122,-1,-1,-1,-1,-1,122,122,122,121,122,122,122,122,122,122
122,122,122,120,122,122,122,121,122,122,122,122,122,122,122,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,121,-1,-1,120,122,121,122,122,122,120,120,-1,-1,-1,-1,84,122,122,122,122,122,122,122,122,122,122
122,122,122,121,122,122,122,122,122,122,122,122,122,122,120,84,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,120,-1,-1,121,-1,-1,120,121,-1,-1,122,122,120,120,120,-1,-1,-1,-1,84,84,85,122,122,122,122,122,122,122,122,120,122
122,122,122,122,122,122,122,122,122,122,122,122,122,120,84,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,120,121,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,121,120,121,-1,-1,122,121,-1,120,122,121,-1,-1,-1,-1,-1,-1,83,83,83,122,122,122,122,122,122,120,122,121,122
122,122,122,122,122,122,122,122,122,122,122,122,122,84,85,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,120,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,-1,121,120,-1,122,121,-1,120,122,-1,-1,122,122,-1,-1,-1,-1,-1,121,121,121,121,122,122,122,122,122,122,121,122,122,122
122,120,122,122,122,122,122,122,122,122,122,122,120,85,85,85,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,121,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,120,-1,120,121,-1,120,122,-1,-1,120,121,-1,120,122,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,-1,122,122,122,122,122,122,122,122,122,122,84,85,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,122,122,122,120,120,120,-1,-1,121,203,206,205,205,206,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,120,121,-1,122,121,-1,-1,120,-1,-1,120,-1,-1,-1,-1,-1,122,122,122,122,122,120,122,122,122,122,122,122,122,122
122,-1,122,122,122,122,122,122,122,122,122,120,85,85,85,83,-1,-1,-1,-1,204,205,206,203,-1,121,121,120,120,120,120,120,-1,-1,-1,-1,-1,120,207,202,202,202,202,200,-1,-1,-1,-1,84,84,84,84,-1,-1,-1,-1,121,120,-1,121,-1,-1,122,-1,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,121,120,122,122,122,122,120,122,122
122,-1,122,122,122,122,122,122,120,122,120,84,85,85,85,-1,-1,-1,-1,-1,200,202,201,208,-1,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,85,85,85,85,-1,-1,-1,-1,122,-1,-1,120,-1,-1,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,121,122,122,122,122,121,122,122
122,-1,122,122,122,122,120,122,121,122,84,85,85,85,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,85,84,-1,-1,121,122,-1,121,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,122,122,122,120,122,122,122,122,122,122,120,122,122,122,122
122,-1,120,122,122,122,121,122,122,122,85,85,85,85,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,85,85,-1,-1,122,120,-1,122,-1,-1,-1,121,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,121,122,122,122,122,122,122,121,122,122,122,122
122,121,-1,122,122,122,122,122,122,122,85,85,85,85,122,121,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,85,85,85,85,85,-1,-1,122,-1,-1,120,-1,-1,-1,120,121,121,-1,-1,-1,-1,-1,-1,-1,84,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,-1,120,122,122,122,122,122,122,85,85,85,83,120,122,122,122,122,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,85,-1,-1,120,121,-1,-1,121,121,-1,-1,120,122,21,-1,-1,-1,-1,-1,-1,83,122,122,122,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,121,-1,122,122,122,120,122,122,85,85,85,-1,-1,120,120,120,122,122,122,122,121,121,121,121,121,-1,-1,-1,-1,-1,203,206,205,206,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,85,85,85,85,-1,-1,-1,120,-1,121,120,120,121,-1,-1,120,121,121,121,121,121,121,121,121,122,122,122,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,121,122,122,122,121,122,122,85,83,83,-1,-1,-1,-1,-1,120,120,120,120,120,120,120,120,120,-1,-1,-1,-1,-1,200,201,202,202,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,83,83,83,-1,-1,-1,-1,-1,120,-1,121,120,121,-1,21,120,120,122,122,122,122,120,122,122,122,122,121,122,122,122,122,122,122,122,122,122,122,122,120,122,122
122,122,122,122,122,120,122,122,122,122,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,122,-1,-1,-1,-1,120,120,122,122,-1,120,120,122,122,122,122,122,122,122,122,122,122,120,122,122,122,121,122,122
122,122,122,122,122,121,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,120,122,121,121,-1,120,122,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,122,121,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,122,121,122,122,120,122,122,122,122,122,122,122,122,122,122,122,120,122
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,121,121,121,121,121,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,121,122,122,122,122,122,122,122,122,122,122,122,121,122
122,122,122,122,122,122,122,120,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,120,120,120,120,120,120,120,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,121,-1,-1,-1,120,122,122,122,122,122,122,122,122,120,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,121,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,121,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,120,122,122,122,122,122,122,122,121,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,122,122,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,120,120,120,120,120,120,120,120,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,120,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,120,-1,-1,-1,-1,-1,-1,-1,84,84,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,120,120,120,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,121,122,-1,-1,-1,-1,-1,203,205,205,205,203,-1,-1,-1,-1,-1,122,120,-1,-1,-1,-1,-1,-1,-1,-1,83,83,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,120,120,120,120,120,120,120,120
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,208,201,202,202,200,-1,-1,-1,-1,-1,120,-1,-1,-1,121,-1,-1,-1,-1,121,121,121,122,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,121,121,121,121,122,120,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
122,120,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,120,120,120,120,120,-1,-1,-1,-1,-1,-1,-1,-1,84,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,41,46,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
122,121,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,84,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,221,-1,-1,-1,221,-1,-1,-1,222,-1,-1,-1,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,85,85,83,83,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,41,46,44,44,44,44,46,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,83,83,83,-1,-1,-1,-1,-1,-1,121,121,-1,-1,-1,45,46,44,44,44,44,44,46,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,121,121,121,121,121,121,121,121
122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,120,-1,-1,-1,41,44,44,44,44,44,46,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,120,122,122,122,-1,-1,-1,-1,-1,220,220,220,-1,-1,-1,-1,-1,221,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,120,-1,-1,-1,-1,42,44,44,44,44,46,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,121,122,122,122,-1,-1,-1,-1,220,-1,-1,-1,220,-1,-1,-1,221,-1,-1,-1,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,121,122,120,-1,-1,-1,-1,-1,42,44,44,44,46,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,120,122,122,122,122,120,122
122,122,122,120,122,122,120,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,120,120,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,122,122,122,121,122,122,122,122,121,122
122,122,122,121,122,122,121,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,84,84,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,85,84,-1,-1,-1,-1,-1,121,121,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,-1,222,222,222,-1,-1,-1,220,220,220,-1,-1,-1,-1,84,85,85,85,85,85,84,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,85,85,85,-1,-1,-1,121,121,122,122,122,122,122,122,120,122,120,120,122,122
122,122,122,122,120,122,122,122,122,122,122,-1,-1,-1,-1,222,-1,-1,-1,222,-1,220,-1,-1,-1,220,-1,-1,-1,85,85,85,85,85,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,85,85,85,83,121,121,121,122,122,122,122,122,122,122,122,121,122,-1,-1,122,122
122,122,122,122,121,122,122,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,85,85,85,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,85,84,-1,-1,-1,-1,-1,-1,-1,84,85,85,85,85,-1,122,122,122,122,122,122,122,122,122,120,122,122,122,-1,-1,122,122
122,122,120,122,122,122,122,122,120,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,85,85,85,85,85,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,85,85,84,-1,-1,-1,-1,-1,-1,85,85,85,85,83,121,122,122,122,122,122,122,122,122,122,121,122,122,122,-1,121,122,122
122,122,121,122,122,122,122,122,121,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,85,85,85,85,85,85,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,44,44,44,42,-1,85,85,85,-1,-1,-1,-1,-1,84,85,85,85,83,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122,122
122,122,122,122,122,122,122,122,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,85,85,85,85,85,-1,-1,-1,-1,-1,-1,-1,121,121,-1,-1,-1,-1,-1,-1,121,-1,42,44,44,44,42,-1,85,85,85,84,-1,-1,-1,-1,85,85,85,83,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122
122,122,122,122,122,122,120,120,122,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,83,83,83,83,-1,-1,-1,-1,-1,-1,-1,122,120,-1,-1,-1,-1,-1,121,122,-1,42,44,44,44,42,-1,83,85,85,85,-1,-1,-1,-1,85,85,85,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
122,122,122,122,122,122,-1,-1,122,122,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,-1,-1,-1,-1,-1,-1,122,122,-1,42,44,44,44,42,-1,-1,83,85,83,-1,84,84,84,85,85,83,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122,122,122,122
122,122,122,120,122,122,-1,-1,122,122,122,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,120,-1,-1,-1,-1,-1,-1,122,122,-1,42,44,44,44,42,-1,-1,-1,83,-1,-1,85,85,85,85,85,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,122,122,122,122,122
122,122,122,121,122,122,-1,121,122,122,122,122,122,122,122,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,84,85,85,85,85,83,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121,122,121,122
122,122,122,122,122,122,-1,122,122,122,122,122,122,122,122,122,122,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,83,85,85,85,85,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122
122,122,122,122,122,122,121,122,122,122,122,122,122,122,122,122,122,122,122,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,120,-1,-1,-1,-1,-1,-1,121,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,83,85,85,83,122,122,122,122,122,122,122,122,122,122,122,122,122,122,120,122,122,122,122,122,121,122,122
122,120,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,-1,-1,-1,121,121,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,122,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,-1,-1,83,83,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122,122,122,122,122,122,122
122,-1,122,122,122,122,122,122,122,122,122,122,122,122,120,120,120,120,120,120,120,-1,-1,-1,-1,120,120,122,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,121,-1,-1,-1,-1,-1,-1,122,122,122,-1,42,44,44,44,42,-1,-1,-1,-1,-1,121,121,121,121,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,-1,122,122,122,122,122,122,122,122
